time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-09-21T19:08:21.530Z,46.0056667,-112.4673333,-2,1.43,ml,12,111,0.062,0.13,mb,mb80464684,2020-09-21T19:43:59.520Z,"5 km E of Butte, Montana",quarry blast,0.43,31.61,0.097,8,reviewed,mb,mb
2020-09-21T19:07:42.130Z,33.865,-117.5088333,2.69,0.88,ml,31,41,0.07123,0.14,ci,ci38698466,2020-09-22T18:23:22.983Z,"2km SE of Home Gardens, CA",quarry blast,0.23,0.4,0.174,12,reviewed,ci,ci
2020-09-21T19:03:16.153Z,60.4925,-143.6208,6.3,1.2,ml,,,,0.46,ak,ak020c6kqvoa,2020-10-01T08:29:25.736Z,"Southern Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-09-21T19:00:18.780Z,32.7761667,-116.8915,-0.36,1.41,ml,23,90,0.05896,0.26,ci,ci38698434,2020-09-22T18:15:59.126Z,"5km NE of Rancho San Diego, CA",quarry blast,0.52,31.61,0.173,16,reviewed,ci,ci
2020-09-21T18:55:31.304Z,57.8043,-153.6253,51.9,4.1,ml,,,,0.66,ak,ak020c6kgmit,2020-10-01T08:34:12.004Z,"36 km NE of Larsen Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-09-21T18:55:23.248Z,44.1309,-115.1033,12.74,2.4,ml,,88,0.241,0.79,us,us6000bzfh,2020-09-28T15:27:18.721Z,"16 km SW of Stanley, Idaho",earthquake,1.7,9.1,0.056,42,reviewed,us,us
2020-09-21T18:52:09.260Z,47.1771666666667,-121.931333333333,-0.87,1.07,ml,17,93,0.0407,0.23,uw,uw61685926,2020-09-22T18:11:26.540Z,"5 km ESE of Enumclaw, Washington",explosion,0.65,31.61,0.135250189069036,9,reviewed,uw,uw
2020-09-21T18:47:11.930Z,38.821167,-122.768837,2.36,0.24,md,8,99,0.009328,0.02,nc,nc73461036,2020-09-21T18:48:47.192Z,"4km W of Cobb, CA",earthquake,0.58,1.1,,1,automatic,nc,nc
2020-09-21T18:46:10.470Z,35.0596667,-118.9731667,9.97,1.24,ml,21,73,0.1351,0.15,ci,ci38698410,2020-09-22T17:00:13.732Z,"14km NNW of Grapevine, CA",earthquake,0.21,0.71,0.111,12,reviewed,ci,ci
2020-09-21T18:41:17.610Z,19.429666519165,-155.615173339844,-1.05999994277954,1.75,ml,25,100,,0.209999993,hv,hv72147096,2020-09-21T18:46:47.180Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.519999981,0.24,4,automatic,hv,hv
2020-09-21T18:40:31.930Z,19.1788330078125,-155.386169433594,34.1500015258789,2.39,ml,10,292,,0.119999997,hv,hv72147091,2020-09-21T18:46:03.810Z,"10 km ESE of Pāhala, Hawaii",earthquake,2.7,1.5,0.06,3,automatic,hv,hv
2020-09-21T18:36:38.976Z,63.3826,-151.3714,8.6,0.7,ml,,,,0.53,ak,ak020c6kckjd,2020-10-01T08:27:43.559Z,"24 km SE of Denali National Park, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-09-21T18:31:58.800Z,37.4735,-118.643,5.75,2.84,md,29,106,0.1297,0.08,nc,nc73461031,2020-09-28T15:24:54.040Z,"8km NNW of Round Valley, CA",earthquake,0.43,1.91,0.239,43,reviewed,nc,nc
2020-09-21T18:31:17.160Z,38.8326683,-122.8178329,1.32,0.89,md,16,50,0.01107,0.02,nc,nc73461026,2020-09-21T18:32:52.610Z,"8km NW of The Geysers, CA",earthquake,0.24,0.59,,1,automatic,nc,nc
2020-09-21T18:19:55.963Z,51.7902,103.4938,10,4.6,mb,,52,0.144,0.71,us,us6000bzfz,2020-09-28T15:45:02.803Z,"15 km WNW of Kultuk, Russia",earthquake,6.9,1.8,0.08,46,reviewed,us,us
2020-09-21T18:19:44.620Z,18.0291,-66.8113,17,2.67,md,11,121,0.0868,0.1,pr,pr2020265012,2020-09-21T18:32:06.732Z,"2 km WNW of Guayanilla, Puerto Rico",earthquake,0.38,0.48,0.39,10,reviewed,pr,pr
2020-09-21T18:13:33.750Z,37.5818333,-118.8418333,3.68,0.29,md,10,241,0.013,0.04,nc,nc73461021,2020-09-21T20:17:17.314Z,"14km ESE of Mammoth Lakes, CA",earthquake,0.75,1.63,0.169,9,reviewed,nc,nc
2020-09-21T18:11:58.960Z,38.8153343,-122.8178329,2.12,0.32,md,17,50,0.01008,0.02,nc,nc73461016,2020-09-21T18:13:37.392Z,"7km NW of The Geysers, CA",earthquake,0.22,0.69,0.24,2,automatic,nc,nc
2020-09-21T18:10:30.975Z,61.6999,-147.157,28.9,2.2,ml,,,,0.65,ak,ak020c6k6z7p,2020-10-01T08:27:42.186Z,"26 km S of Eureka Roadhouse, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-09-21T18:06:23.830Z,35.6926667,-117.6121667,4.4,0.06,ml,7,202,0.1234,0.08,ci,ci37300284,2020-09-22T00:25:08.566Z,"10km NE of Ridgecrest, CA",earthquake,0.66,0.48,0.036,2,reviewed,ci,ci
2020-09-21T18:06:17.590Z,35.5828333,-117.5653333,10.93,0.35,ml,11,98,0.08414,0.13,ci,ci38698322,2020-09-22T00:31:29.419Z,"11km ESE of Ridgecrest, CA",earthquake,0.5,0.95,0.177,3,reviewed,ci,ci
2020-09-21T18:04:57.670Z,51.8574,103.48,10,5.6,mww,,28,0.204,0.68,us,us6000bzek,2020-09-28T15:53:40.955Z,"21 km NW of Kultuk, Russia",earthquake,7.5,1.8,0.068,21,reviewed,us,us
2020-09-21T17:57:53.843Z,38.145,-117.9736,9.6,2.3,ml,20,75.88,0.013,0.1102,nn,nn00775006,2020-09-22T02:24:40.904Z,"Nevada",earthquake,,0.6,0.29,16,reviewed,nn,nn
2020-09-21T17:57:38.304Z,-20.9834,-173.781,10,4.7,mb,,95,4.089,1.15,us,us6000bzeq,2020-09-28T15:20:08.040Z,"127 km ENE of ‘Ohonua, Tonga",earthquake,11.9,1.8,0.07,62,reviewed,us,us
2020-09-21T17:55:38.581Z,61.9203,-147.9998,35.6,2,ml,,,,0.51,ak,ak020c6jv7g9,2020-10-01T17:02:51.040Z,"22 km NW of Glacier View, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-09-21T17:28:44.130Z,49.065,-122.198333333333,-1.03,1.11,ml,4,336,0.1,0.21,uw,uw61685911,2020-09-21T18:37:59.950Z,"4 km E of Abbotsford, Canada",explosion,3.33,31.61,0.0293117344820419,2,reviewed,uw,uw
2020-09-21T17:14:09.420Z,35.6771667,-117.5101667,4.5,1.14,ml,14,157,0.09855,0.17,ci,ci38698234,2020-09-21T19:59:09.860Z,"14km SW of Searles Valley, CA",earthquake,0.44,0.77,0.23,14,reviewed,ci,ci
2020-09-21T17:13:31.330Z,19.2749996185303,-155.309494018555,10.6300001144409,1.70000005,md,39,160,,0.140000001,hv,hv72146991,2020-09-21T17:16:44.310Z,"19 km ENE of Pāhala, Hawaii",earthquake,0.39,0.389999986,1.13999999,18,automatic,hv,hv
2020-09-21T17:09:32.010Z,36.6006667,-118.0413333,3.82,0.66,ml,2,272,0.1635,0.08,ci,ci37455541,2020-09-23T17:24:42.755Z,"3km ENE of Lone Pine, CA",earthquake,1.2,31.61,0.117,2,reviewed,ci,ci
2020-09-21T17:09:25.390Z,35.8571667,-117.6871667,9.14,0.81,ml,21,78,0.07963,0.15,ci,ci38698218,2020-09-21T23:58:34.196Z,"22km ESE of Little Lake, CA",earthquake,0.21,0.54,0.158,12,reviewed,ci,ci
2020-09-21T17:07:03.450Z,38.8213348,-122.7546692,0.5,1.04,md,8,135,0.015,0.04,nc,nc73461006,2020-09-21T17:08:42.955Z,"3km W of Cobb, CA",earthquake,0.39,0.78,,1,automatic,nc,nc
2020-09-21T16:59:51.860Z,33.7018333,-117.4395,9.01,1.72,ml,61,45,0.05381,0.24,ci,ci38698186,2020-09-21T21:22:12.807Z,"11km WNW of Lake Elsinore, CA",earthquake,0.27,0.55,0.168,30,automatic,ci,ci
2020-09-21T16:59:27.410Z,19.4068333333333,-155.265666666667,2.11,0.6,md,20,34,,0.13,hv,hv72146966,2020-09-22T23:07:01.050Z,"5 km SW of Volcano, Hawaii",earthquake,0.27,0.42,0.122262791826903,7,reviewed,hv,hv
2020-09-21T16:58:19.860Z,38.8416672,-122.8781662,2.35,0.9,md,8,92,0.005374,0.01,nc,nc73461001,2020-09-21T17:36:03.418Z,"13km ENE of Cloverdale, CA",earthquake,0.53,0.72,,1,automatic,nc,nc
2020-09-21T16:56:48.878Z,37.186,30.7982,105.07,4,mb,,72,0.695,0.79,us,us6000bze9,2020-09-27T15:00:57.040Z,"15 km SSE of Kocaaliler, Turkey",earthquake,5.8,4.5,0.157,11,reviewed,us,us
2020-09-21T16:56:40.480Z,38.8396667,-122.8748333,2.65,1.59,md,53,53,0.004862,0.05,nc,nc73460996,2020-09-28T22:43:04.416Z,"12km NW of The Geysers, CA",earthquake,0.17,0.23,0.124,17,reviewed,nc,nc
2020-09-21T16:54:16.900Z,19.4053333333333,-155.277333333333,1.51,0.63,md,19,46,,0.11,hv,hv72146956,2020-09-22T23:20:13.580Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.25,0.106379504689535,6,reviewed,hv,hv
2020-09-21T16:53:42.850Z,19.4198333333333,-155.2745,0.64,0.48,md,15,56,,0.13,hv,hv72146951,2020-09-22T23:26:37.000Z,"4 km WSW of Volcano, Hawaii",earthquake,0.15,0.2,0.051773394742239,5,reviewed,hv,hv
2020-09-21T16:45:50.350Z,35.2013333,-118.598,6.82,1.17,ml,28,61,0.08003,0.16,ci,ci38698162,2020-09-21T22:46:01.519Z,"16km WNW of Tehachapi, CA",earthquake,0.2,0.6,0.228,17,reviewed,ci,ci
2020-09-21T16:36:23.460Z,35.8056667,-117.5848333,9.9,0.84,ml,12,129,0.01439,0.17,ci,ci38698122,2020-09-21T19:59:23.861Z,"17km WNW of Searles Valley, CA",earthquake,0.5,0.68,0.159,8,reviewed,ci,ci
2020-09-21T16:32:07.500Z,34.0501667,-117.511,15.86,0.94,ml,29,118,0.05028,0.15,ci,ci38698106,2020-09-21T20:19:17.976Z,"5km NNW of Glen Avon, CA",earthquake,0.31,0.42,0.264,9,reviewed,ci,ci
2020-09-21T16:28:47.340Z,36.4795,-89.5428333,7.74,1.76,md,25,43,0.0747,0.02,nm,nm60329421,2020-09-21T18:17:21.800Z,"7 km SE of Marston, Missouri",earthquake,0.54,0.92,0.105,17,reviewed,nm,nm
2020-09-21T16:26:42.500Z,35.6028333,-117.5933333,1.76,0.11,ml,9,98,0.1081,0.13,ci,ci38698098,2020-09-21T22:40:58.620Z,"8km ESE of Ridgecrest, CA",earthquake,0.4,0.46,0.189,3,reviewed,ci,ci
2020-09-21T16:26:25.810Z,39.0086667,-123.5021667,1.33,0.94,md,10,117,0.04687,0.05,nc,nc73460991,2020-09-21T20:15:16.741Z,"12km W of Boonville, CA",earthquake,0.26,0.72,0.231,9,reviewed,nc,nc
2020-09-21T16:20:20.000Z,44.3605,-110.3293333,9.23,1.29,md,12,150,0.04463,0.19,uu,uu60411822,2020-09-22T20:25:00.840Z,"70 km ESE of West Yellowstone, Montana",earthquake,0.55,0.65,0.254,11,reviewed,uu,uu
2020-09-21T16:18:20.470Z,38.8144989,-122.796669,1.87,1.03,md,26,38,0.006608,0.02,nc,nc73460986,2020-09-21T17:38:04.499Z,"5km NW of The Geysers, CA",earthquake,0.17,0.32,0.16,6,automatic,nc,nc
2020-09-21T16:18:00.060Z,19.429,-155.614833333333,-2.09,1.32,md,43,77,,0.17,hv,hv72146921,2020-09-22T23:35:50.860Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.23,0.3,0.153933029860771,17,reviewed,hv,hv
2020-09-21T16:15:48.008Z,61.5832,-150.0768,39,1.5,ml,,,,0.46,ak,ak020c6j17xd,2020-10-01T08:27:40.954Z,"9 km NW of Big Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-09-21T16:15:28.970Z,35.8903333,-117.7111667,7.02,0.37,ml,14,65,0.07573,0.14,ci,ci38698074,2020-09-21T22:33:25.085Z,"18km ESE of Little Lake, CA",earthquake,0.28,31.61,0.078,5,reviewed,ci,ci
2020-09-21T16:08:43.060Z,35.8838333,-117.7195,2.39,0.72,ml,12,64,0.08367,0.17,ci,ci38698034,2020-09-21T16:12:31.808Z,"18km ESE of Little Lake, CA",earthquake,0.3,0.54,0.136,7,automatic,ci,ci
2020-09-21T16:04:03.145Z,61.4553,-150.7121,62.2,1.2,ml,,,,0.29,ak,ak020c6iyrne,2020-10-01T08:27:43.042Z,"14 km SW of Susitna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-09-21T15:56:00.040Z,32.8005,-116.0123333,5.46,0.34,ml,2,304,0.1704,0.03,ci,ci38697994,2020-09-21T22:24:50.156Z,"8km NNW of Ocotillo, CA",earthquake,0.65,31.61,0.435,2,reviewed,ci,ci
2020-09-21T15:52:27.070Z,38.8313332,-122.8844986,3.32,0.91,md,16,81,0.006928,0.03,nc,nc73460981,2020-09-21T16:43:04.126Z,"12km ENE of Cloverdale, CA",earthquake,0.33,0.69,0.01,3,automatic,nc,nc
2020-09-21T15:51:52.088Z,38.1404,-118.0427,2.6,1,ml,8,203.09,0.021,0.0958,nn,nn00775002,2020-09-22T02:24:38.543Z,"28 km SSE of Mina, Nevada",earthquake,,2.4,0.27,8,reviewed,nn,nn
2020-09-21T15:49:39.412Z,57.4369,-132.903,3.4,1.9,ml,,,,0.64,ak,ak020c6in1z4,2020-10-01T08:27:40.476Z,"27 km E of Hobart Bay, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-09-21T15:43:39.410Z,33.6193333,-116.6676667,13.01,0.31,ml,20,88,0.06098,0.21,ci,ci38697954,2020-09-21T15:47:22.473Z,"7km N of Anza, CA",earthquake,0.45,0.66,0.161,7,automatic,ci,ci
2020-09-21T15:43:38.460Z,35.9545,-117.3606667,0.13,1.01,ml,26,71,0.08924,0.21,ci,ci38697962,2020-09-21T18:55:16.055Z,"21km N of Searles Valley, CA",earthquake,0.28,0.5,0.137,12,reviewed,ci,ci
2020-09-21T15:42:55.030Z,38.8108333,-122.8198333,2.26,-0.02,md,19,58,0.00756,0.02,nc,nc73460976,2020-09-28T19:52:05.310Z,"7km NW of The Geysers, CA",earthquake,0.24,0.37,0.266,2,reviewed,nc,nc
2020-09-21T15:42:08.642Z,59.9446,-151.4997,51.1,2.1,ml,,,,0.68,ak,ak020c6ilhn7,2020-10-01T08:27:39.857Z,"12 km E of Happy Valley, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-09-21T15:38:38.110Z,35.6408333,-117.5656667,10.72,0.71,ml,10,142,0.1002,0.18,ci,ci38697914,2020-09-21T15:42:05.440Z,"10km ENE of Ridgecrest, CA",earthquake,0.57,1.53,0.125,6,automatic,ci,ci
2020-09-21T15:28:36.310Z,18.9228,-66.2251,14,3.07,md,16,269,0.5397,0.29,pr,pr2020265011,2020-09-21T16:40:41.471Z,"51 km N of Dorado, Puerto Rico",earthquake,1.04,2,0.18,14,reviewed,pr,pr
2020-09-21T15:27:39.493Z,61.5798,-149.8436,31,1,ml,,,,0.56,ak,ak020c6iicbh,2020-10-01T08:26:29.065Z,"5 km SSW of Houston, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-09-21T15:23:53.597Z,13.9855,145.1995,112.82,4.5,mb,,66,0.508,0.47,us,us6000c14n,2020-09-27T14:49:37.040Z,"60 km NE of Yigo Village, Guam",earthquake,9.6,3.9,0.093,34,reviewed,us,us
2020-09-21T15:19:27.824Z,47.3583,-112.7748,22.07,2.4,ml,,127,0.33,0.72,us,us6000bzeu,2020-09-27T14:37:23.040Z,"32 km WSW of Augusta, Montana",earthquake,2.8,6.1,0.074,24,reviewed,us,us
2020-09-21T15:18:25.583Z,61.9623,-148.4843,14.2,1,ml,,,,0.83,ak,ak020c6igdqv,2020-10-01T08:26:27.513Z,"18 km N of Chickaloon, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-09-21T15:15:57.250Z,34.1227,25.9871,38.48,4.2,mb,,115,1.472,0.58,us,us6000c14p,2020-09-27T14:35:37.040Z,"101 km SSE of Ierápetra, Greece",earthquake,6.5,10.1,0.159,11,reviewed,us,us
2020-09-21T15:00:30.649Z,63.2951,-151.9643,6.3,0.8,ml,,,,0.47,ak,ak020c6icj4t,2020-10-01T08:26:26.993Z,"29 km SSW of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-09-21T14:59:54.325Z,4.4655,-78.4196,10,4.7,mb,,67,4.102,0.95,us,us7000bqrk,2020-09-27T14:21:51.040Z,"119 km W of Santa Genoveva de Docordó, Colombia",earthquake,4.9,1.8,0.048,132,reviewed,us,us
2020-09-21T14:57:07.964Z,40.7677,-119.341,7,1.6,ml,6,214.01,0.668,0.1619,nn,nn00775043,2020-09-22T02:24:59.106Z,"9 km W of Burning Man Earth, Nevada",earthquake,,4.9,0.45,5,reviewed,nn,nn
2020-09-21T14:48:36.320Z,46.7686666666667,-121.908833333333,3.08,0.23,ml,12,203,0.05223,0.1,uw,uw61685851,2020-09-21T17:20:40.510Z,"9 km E of Ashford, Washington",earthquake,0.48,0.96,0.078374927235181,4,reviewed,uw,uw
2020-09-21T14:27:49.190Z,34.0463333,-118.0826667,16.67,1.61,ml,52,67,0.004676,0.21,ci,ci38697818,2020-09-21T16:13:24.526Z,"3km W of South El Monte, CA",earthquake,0.23,0.34,0.154,49,reviewed,ci,ci
2020-09-21T14:22:32.513Z,67.3508,-156.2308,1.4,2,ml,,,,0.33,ak,ak020c6hvtms,2020-10-01T08:26:26.414Z,"56 km NNE of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-09-21T14:16:35.590Z,35.7393333,-117.585,4.82,1.2,ml,17,142,0.07692,0.17,ci,ci38697802,2020-09-21T14:20:08.947Z,"16km NNE of Ridgecrest, CA",earthquake,0.35,0.71,0.135,14,automatic,ci,ci
2020-09-21T14:04:09.020Z,17.9448,-66.946,9,2.72,md,21,203,0.0733,0.12,pr,pr2020265010,2020-09-21T14:30:29.226Z,"5 km SW of Guánica, Puerto Rico",earthquake,0.4,0.58,0.32,19,reviewed,pr,pr
2020-09-21T14:00:48.940Z,35.9126667,-117.7285,4.04,0.45,ml,14,67,0.0725,0.08,ci,ci38697794,2020-09-21T22:15:47.413Z,"16km E of Little Lake, CA",earthquake,0.17,0.43,0.104,6,reviewed,ci,ci
2020-09-21T14:00:20.640Z,38.1865,-117.7482,10.4,1.9,ml,16,70.7,0.041,0.1261,nn,nn00774997,2020-09-22T02:24:37.073Z,"38 km SE of Mina, Nevada",earthquake,,0.9,0.21,13,reviewed,nn,nn
2020-09-21T13:57:31.900Z,19.2581672668457,-155.251831054688,25.3299999237061,1.92,ml,52,167,,0.129999995,hv,hv72146786,2020-09-21T14:03:02.780Z,"20 km S of Volcano, Hawaii",earthquake,0.5,0.5,0.16,4,automatic,hv,hv
2020-09-21T13:49:55.930Z,35.676,-117.527,2.59,0.87,ml,11,151,0.1037,0.14,ci,ci38697778,2020-09-21T13:53:30.225Z,"15km ENE of Ridgecrest, CA",earthquake,0.5,0.93,0.235,9,automatic,ci,ci
2020-09-21T13:46:23.890Z,35.6753333,-117.5301667,4.83,0.09,ml,8,152,0.1045,0.12,ci,ci38697770,2020-09-21T22:10:43.533Z,"14km ENE of Ridgecrest, CA",earthquake,0.41,0.69,0.038,3,reviewed,ci,ci
2020-09-21T13:41:02.910Z,37.6673333,-118.935,1.17,0.14,md,9,211,0.04843,0.05,nc,nc73460966,2020-09-21T18:18:03.714Z,"5km NE of Mammoth Lakes, CA",earthquake,0.63,2.74,0.089,9,reviewed,nc,nc
2020-09-21T13:37:15.082Z,-4.0426,-104.3789,10,5.8,mww,,59,14.472,0.78,us,us7000bqr4,2020-09-27T14:20:28.974Z,"central East Pacific Rise",earthquake,12.6,1.8,0.062,25,reviewed,us,us
2020-09-21T13:36:33.620Z,19.1816673278809,-155.494171142578,36.4799995422363,2.24,ml,49,90,,0.109999999,hv,hv72146761,2020-09-21T13:42:03.480Z,"2 km SW of Pāhala, Hawaii",earthquake,0.57,0.800000012,3.36,7,automatic,hv,hv
2020-09-21T13:35:54.555Z,61.6821,-151.1182,65,1.2,ml,,,,0.43,ak,ak020c6hd7zz,2020-10-01T08:26:28.555Z,"35 km WNW of Susitna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-09-21T13:34:05.670Z,34.0676667,-117.1831667,10.21,0.92,ml,30,79,0.08043,0.25,ci,ci38697762,2020-09-21T13:37:54.190Z,"1km N of Redlands, CA",earthquake,0.41,0.83,0.185,28,automatic,ci,ci
2020-09-21T13:30:48.520Z,35.8246667,-117.633,10.21,-0.08,ml,5,155,0.03019,0.1,ci,ci37455717,2020-09-23T23:37:22.852Z,"22km WNW of Searles Valley, CA",earthquake,0.39,0.84,0.089,2,reviewed,ci,ci
2020-09-21T13:30:43.860Z,35.8313333,-117.6515,7.59,0.04,ml,8,110,0.04655,0.14,ci,ci37455709,2020-09-23T23:34:14.709Z,"23km WNW of Searles Valley, CA",earthquake,0.42,0.91,0.047,2,reviewed,ci,ci
2020-09-21T13:30:15.530Z,35.9888333,-117.6836667,2.5,0.53,ml,18,52,0.04897,0.08,ci,ci38697754,2020-09-23T23:27:15.324Z,"21km ENE of Little Lake, CA",earthquake,0.12,0.13,0.061,6,reviewed,ci,ci
2020-09-21T13:30:10.310Z,35.639,-117.5798333,8.27,0.22,ml,5,161,0.06757,0.16,ci,ci37455701,2020-09-23T23:31:18.090Z,"9km ENE of Ridgecrest, CA",earthquake,1.11,1.87,0.013,1,reviewed,ci,ci
2020-09-21T13:29:52.470Z,33.7151667,-117.4405,8.98,0.63,ml,12,87,0.05015,0.23,ci,ci38697746,2020-09-21T13:33:38.636Z,"12km WNW of Lake Elsinore, CA",earthquake,0.55,0.83,0.081,10,automatic,ci,ci
2020-09-21T13:28:45.097Z,36.718,-116.3127,8.3,0.5,ml,23,122.77,0.056,0.1468,nn,nn00774994,2020-09-22T02:24:34.986Z,"45 km ESE of Beatty, Nevada",earthquake,,1,0.94,12,reviewed,nn,nn
2020-09-21T13:20:38.360Z,33.701,-117.4355,9.12,3.28,ml,175,28,0.03022,0.26,ci,ci38697738,2020-10-11T16:46:51.009Z,"11km WNW of Lake Elsinore, CA",earthquake,0.13,0.32,0.157,228,reviewed,ci,ci
2020-09-21T13:19:57.060Z,19.1971664428711,-155.50016784668,35.3199996948242,2.02999997,md,50,78,,0.100000001,hv,hv72146736,2020-09-21T13:23:15.700Z,"2 km WSW of Pāhala, Hawaii",earthquake,0.65,0.949999988,0.939999998,16,automatic,hv,hv
2020-09-21T13:19:00.060Z,-4.1934,-104.4089,10,4.4,mb,,162,23.747,0.76,us,us6000c14l,2020-09-27T14:12:47.040Z,"central East Pacific Rise",earthquake,10.4,1.9,0.08,45,reviewed,us,us
2020-09-21T13:16:21.980Z,19.1946659088135,-155.498001098633,35.3199996948242,1.92,ml,47,142,,0.119999997,hv,hv72146731,2020-09-21T13:21:52.150Z,"2 km WSW of Pāhala, Hawaii",earthquake,0.62,0.910000026,4.35,4,automatic,hv,hv
2020-09-21T13:15:17.723Z,32.288,141.8251,10,4.6,mb,,113,1.885,0.7,us,us7000bqr1,2020-09-27T13:56:29.040Z,"Izu Islands, Japan region",earthquake,9.4,1.7,0.137,16,reviewed,us,us
2020-09-21T13:07:11.052Z,64.6264,-149.7256,11.5,0.9,ml,,,,0.37,ak,ak020c6h74kx,2020-10-01T08:26:25.933Z,"29 km W of Four Mile Road, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-09-21T12:51:06.010Z,59.8168,-152.7022,84.7,1.7,ml,,,,0.43,ak,ak020c6gv4qc,2020-10-01T08:26:25.396Z,"49 km W of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-09-21T12:48:02.000Z,57.5642,-155.9427,85.4,2.2,ml,,,,0.27,ak,ak020c6gugz7,2020-10-01T08:26:24.903Z,"87 km E of Ugashik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-09-21T12:47:58.450Z,35.8648333,-117.6741667,8.9,0.51,ml,15,89,0.07924,0.15,ci,ci38697690,2020-09-22T01:14:50.004Z,"22km ESE of Little Lake, CA",earthquake,0.27,0.68,0.081,5,reviewed,ci,ci
2020-09-21T12:39:02.100Z,19.195499420166,-155.395492553711,31.5,1.99000001,md,43,161,,0.129999995,hv,hv72146686,2020-09-21T12:42:09.930Z,"8 km E of Pāhala, Hawaii",earthquake,0.67,1.00999999,1.38,6,automatic,hv,hv
2020-09-21T12:38:57.279Z,51.761,-176.4983,75.9,2.4,ml,,,,0.32,ak,ak020c6gsfsj,2020-10-01T08:26:24.349Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-09-21T12:27:57.316Z,-4.0832,-104.2161,10,5.5,mww,,124,22.22,0.72,us,us7000bqqu,2020-09-25T01:41:45.786Z,"central East Pacific Rise",earthquake,14.5,1.9,0.065,23,reviewed,us,us
2020-09-21T12:23:12.930Z,38.1865,-117.8182,8.6,1.4,ml,10,102.24,0.051,0.15,nn,nn00774986,2020-09-21T13:14:16.113Z,"34 km SE of Mina, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-09-21T12:10:53.550Z,33.3201667,-116.363,10.14,0.5,ml,13,196,0.06887,0.11,ci,ci38697666,2020-09-21T12:14:40.722Z,"7km N of Borrego Springs, CA",earthquake,0.44,0.79,0.186,8,automatic,ci,ci
2020-09-21T12:10:01.911Z,64.8499,-149.0078,15.9,1.1,ml,,,,0.42,ak,ak020c6gmbfi,2020-10-01T08:26:23.854Z,"28 km N of Four Mile Road, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-09-21T12:09:15.480Z,38.1767,-117.875,11.4,1.6,ml,16,71.27,0.012,0.11,nn,nn00774982,2020-09-21T12:12:37.191Z,"31 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-09-21T12:08:57.328Z,58.297,-151.0968,0.6,2.2,ml,,,,0.46,ak,ak020c6gm3s9,2020-10-01T08:26:23.211Z,"92 km ENE of Ouzinkie, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-09-21T12:06:24.528Z,-4.0414,-104.3038,10,4.7,mb,,114,14.398,0.44,us,us7000bqqs,2020-09-21T12:34:49.040Z,"central East Pacific Rise",earthquake,12.1,1.9,0.034,259,reviewed,us,us
2020-09-21T12:04:46.050Z,33.2328333,-116.7355,11.72,0.35,ml,24,64,0.01975,0.18,ci,ci38697658,2020-09-23T23:17:40.909Z,"3km ESE of Lake Henshaw, CA",earthquake,0.29,0.58,0.087,5,reviewed,ci,ci
2020-09-21T11:59:26.932Z,-20.9034,-68.9705,105.49,4.1,mb,,87,0.777,0.73,us,us7000bqqp,2020-09-25T13:28:47.040Z,"144 km ESE of Iquique, Chile",earthquake,5.1,4.8,0.214,6,reviewed,us,us
2020-09-21T11:58:23.495Z,61.4832,-150.3156,41.8,1.2,ml,,,,0.65,ak,ak020c6gb7t7,2020-10-01T08:26:22.701Z,"12 km ESE of Susitna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-09-21T11:55:23.590Z,35.6713333,-117.4778333,6.22,0.45,ml,9,165,0.0856,0.09,ci,ci38697650,2020-09-21T13:50:18.690Z,"13km SSW of Searles Valley, CA",earthquake,0.6,1.13,0.115,7,reviewed,ci,ci
